animalID,orgID,status,name
15431698,2113,Available,Petunia
15431699,2113,Available,Marsha
15431700,2113,Available,Bobby
15431701,2113,Available,Jan
15431702,2113,Available,Cindy
15431703,2113,Available,Madea
15431704,2113,Available,Sam
15431705,2113,Available,Dean
15431707,5413,Available,Florian
15431708,5413,Available,Nella
15431709,5413,Available,PJ Harvey
15431710,5413,Available,Tom
15431711,5922,Available,Buster Meyer
15431712,2865,Available,Charlie
15431713,2865,Available,Max
15431715,6744,Available,Miss Kitty LW
15431716,6744,Available,Miss Kitty LW
15431717,4696,Available,Cuddles
15431718,4696,Available,Gale
15431719,6402,Available,Cat 19002 (Hank)
15431721,6935,Available,Sassafras
15431723,6744,Available,Miss Kitty LW
15431724,6744,Available,Miss Kitty LW
15431727,5332,Available,Icicle and Popsicle (4 yr 10 lb) agility?
15431728,8960,Available,Tate (Courtesy post)
15431729,6744,Available,Miss Kitty LW
15431731,6744,Available,Miss Kitty LW
15431733,6744,Available,Miss Kitty LW
15431737,6744,Available,Miss Kitty LW
15431738,6744,Available,Miss Kitty LW
15431739,6744,Available,Miss Kitty LW
15431741,6744,Available,Miss Kitty LW
15431742,5933,Available,Hank
15431744,6744,Available,Miss Kitty LW
15431745,2683,Available,Ranger
15431751,5281,Available,Sherlock
15431754,7721,Available,Jenna - At the Shelter
15431756,8790,Available,Rapunzel
15431759,8790,Available,Thumbelina
15431761,8790,Available,Gretel
15431763,7721,Available,Reeka - At the Shelter
15431765,8790,Available,Jack
15431767,8790,Available,Hansel
15431775,6744,Available,Pippin FJ
15431777,6744,Available,Pippin FJ
15431778,6744,Available,Pippin FJ
15431779,6744,Available,Pippin FJ
15431780,6744,Available,Pippin FJ
15431782,6744,Available,Pippin FJ
15431784,9080,Available,Milo
15431787,6328,Available,Addie
15431788,6744,Available,Pippin FJ
15431790,6744,Available,Pippin FJ
15431791,5477,Available,Ademar
15431792,5281,Available,Watson
15431794,6744,Available,Pippin FJ
15431795,6744,Available,Pippin FJ
15431796,624,Available,Thorton
15431797,6744,Available,Pippin FJ
15431798,6744,Available,Pippin FJ
15431800,6744,Available,Pippin FJ
15431801,1677,Available,Ike
15431803,9080,Available,Russell
15431805,1677,Available,Tina
15431808,624,Available,Billy
15431809,6328,Available,Washington
15431810,6744,Available,Frodo FJ
15431811,8864,Available,Laika - FL
15431812,8790,Available,Sweet Pea
15431815,8431,Available,Isabel
15431816,6744,Available,Frodo FJ
15431817,624,Available,Reese
15431818,6744,Available,Frodo FJ
15431819,6744,Available,Frodo FJ
15431820,6744,Available,Frodo FJ
15431821,6744,Available,Frodo FJ
15431823,871,Available,Blue
15431824,624,Available,Fee Fee
15431827,2741,Available,Shannel
15431828,5174,Available,Sweet
15431833,2741,Available,Fluffy
15431834,5147,Available,Rose
15431835,5413,Available,Intercom
15431836,5413,Available,Smoke
15431837,6937,Available,Lucy
15431838,8751,Available,Alvin
15431839,5174,Available,Peace
15431842,1915,Available,DERBY
15431843,1919,Available,DEEDEE
15431845,1919,Available,MEDUSA
15431847,1931,Available,LINDA
15431848,1931,Available,BUDDY
15431849,1931,Available,LOGAN
15431850,1931,Available,DIXY
15431852,1931,Available,ALLEGRIA
15431854,1943,Available,TURK
15431855,1951,Available,RAMBO
15431856,1951,Available,AURORA
15431857,1951,Available,A813985
15431858,1951,Available,A813986
15431859,1951,Available,A813987
15431860,1951,Available,A813988
15431861,1951,Available,A813989
15431862,1951,Available,HENNESEY
15431864,1951,Available,RALPHIE
15431865,1966,Available,KINGSLEY
15431866,1966,Available,ZORRO
15431867,1966,Available,OSBORN
15431868,1966,Available,DIXIE
15431869,1966,Available,GAEL
15431870,1966,Available,A423094
15431871,1977,Available,MAXI
15431872,1978,Available,*HAMILTON
15431873,2004,Available,MOLLY
15431874,2004,Available,*MAJESTIC
15431875,2004,Available,A750437
15431876,2010,Available,CASPER
15431877,2010,Available,TANGI
15431878,2012,Available,HANDSOME
15431879,2015,Available,MISTY
15431881,2017,Available,TOBY
15431882,2034,Available,SANDY
15431883,956,Available,Pearl Barnwell
15431884,2051,Available,SAPPHIRE
15431885,2081,Available,HALO
15431886,2081,Available,HAVEN
15431887,2081,Available,REESE
15431888,2081,Available,ROYAL
15431889,2083,Available,PRINCESS TINY FEET
15431890,2083,Available,CHI CHI
15431891,2083,Available,A550870
15431892,2083,Available,DUSA
15431893,2083,Available,JUNEBUG
15431894,2083,Available,MAX
15431895,2083,Available,A550874
15431896,2083,Available,A550875
15431899,2096,Available,CORY
15431900,2098,Available,MAX
15431901,2098,Available,MAUI
15431902,2098,Available,LOKI
15431903,2098,Available,LILY
15431905,269,Available,TOKEN
15431906,2816,Available,*SILVIA
15431907,2903,Available,HUNTER
15431909,2950,Available,DAISY
15431910,3025,Available,POPPY
15431911,3025,Available,RAYNEE
15431912,3025,Available,A1681602
15431913,3025,Available,A1681607
15431914,3025,Available,A1681611
15431915,3025,Available,MAXIE
15431916,3025,Available,TOBY
15431918,956,Available,Opal Barnwell
15431919,3025,Available,VALERIE
15431920,3025,Available,A1681643
15431921,3025,Available,A1681644
15431926,3055,Available,CISCO
15431927,3055,Available,ROCKY
15431928,3055,Available,DOROTHY
15431929,3055,Available,LITTLE MAMA
15431930,3055,Available,DOMINO
15431931,3055,Available,ATHENA
15431932,3055,Available,ELLISON
15431933,3055,Available,A567777
15431934,3055,Available,A567778
15431935,3055,Available,A567779
15431936,3055,Available,A567780
15431937,3055,Available,A567781
15431939,3055,Available,A567783
15431940,3055,Available,SANDY
15431941,3055,Available,A567788
15431942,3055,Available,A567789
15431943,3085,Available,GEORGIE
15431944,3266,Available,MIDNIGHT
15431946,3966,Available,PRADA
15431949,956,Available,Amber Barnwell
15431951,3966,Available,STRAY
15431953,3966,Available,SOLO
15431954,3966,Available,MAX
15431955,3966,Available,ROCKY
15431956,3966,Available,STRAY
15431957,3966,Available,STRAY
15431959,4034,Available,MOLLY
15431960,4034,Available,HASTINGS
15431961,4052,Available,RICHIE
15431962,4052,Available,OLIVE
15431965,4054,Available,A0948973
15431966,4202,Available,PRINCESS
15431968,4305,Available,BELLA
15431969,4305,Available,*MIDNIGHT
15431970,4305,Available,*RIVER
15431973,4432,Available,BERTHA
15431976,4433,Available,SWEETIE
15431977,4433,Available,PENELOPE
15431979,4479,Available,COCO
15431980,4479,Available,CHIQUIS
15431983,4568,Available,HERO
15431984,4600,Available,A1119758
15431986,4761,Available,HENRY
15431988,4761,Available,LAIR
15431994,5220,Available,TURTLE*
15431997,5277,Available,NEEDS RESCUE
15431998,5277,Available,NEEDS RESCUE
15431999,5277,Available,NEEDS RESCUE
15432000,5277,Available,NEEDS RESCUE
15432003,5444,Available,A069464
15432004,5444,Available,A069465
15432005,5444,Available,A069467
15432007,5444,Available,A069568
15432009,5444,Available,A069604
15432011,5444,Available,A069666
15432012,5444,Available,MAX
15432014,5444,Available,A069677
15432015,5444,Available,BELLA
15432017,5444,Available,A069728
15432018,5444,Available,SOPHIE
15432020,5444,Available,SCAREDY
15432021,5444,Available,A069794
15432022,5444,Available,A069795
15432025,5444,Available,A069796
15432028,568,Available,UNKNOWN
15432035,5705,Available,ODIE
15432043,5707,Available,Dog
15432046,5751,Available,CAMILLE
15432050,610,Available,BUBBA
15432064,6763,Available,SANDRA
15432072,6974,Available,HARVEY
15432074,6974,Available,MITCH
15432081,7003,Available,FLUFFY
15432084,7003,Available,ANGEL
15432087,7017,Available,GIZMO
15432102,7832,Available,CHASTITY
15432104,7832,Available,MALIAH
15432116,8388,Available,GEORGE
15432120,8421,Available,HUNTER
15432126,8421,Available,BELLA
15432128,8421,Available,A462600
15432129,8421,Available,A462601
15432131,8421,Available,A462602
15432133,8421,Available,DARRYL
15432159,9168,Available,HECKLE
15432161,9213,Available,A254005
15432182,956,Available,Nikita's Pebbles
15432183,956,Available,Nikita's Pixel Barnwell
15432184,956,Available,Nikita's Speckles Barnwell
15432186,956,Available,Nikita Barnwell
15432187,4311,Available,Chompers
15432188,5371,Available,Kabee
15432189,4781,Available,Riley - Costa Mesa
15432191,2456,Available,Charlie - YOU CAN MEET ME AT PETCO ON 2\/23!
15432192,8431,Available,Geisha
15432195,1333,Available,Luciano
15432196,1333,Available,Tulip
15432197,1333,Available,Clipper
15432198,9102,Available,Zeus
15432200,5968,Available,Socks - PETSEN$E and FREE Gift Bag
15432201,331,Available,Tasha
15432203,9102,Available,Dillinger
15432206,1333,Available,Max
15432209,5968,Available,Elara - PETSEN$E and FREE Gift Bag
15432211,8431,Available,Smokey
15432213,5233,Available,Colt (9mths, 40 lbs)
15432214,9445,Available,Hooper
15432215,5371,Available,Mama
15432216,5147,Available,Clove (Rabbit)
15432218,6935,Available,Samosa
15432222,1409,Available,Alpine
15432224,8969,Available,Meeko (COURTESY POST)
15432225,105,Available,Bobby
15432228,2924,Available,Stitch
15432231,5233,Available,Carter (5yrs, 18lbs)
15432232,9117,Available,Stella Artois
15432233,1409,Available,Percy
15432234,105,Available,Frieda
15432242,384,Available,Karma
15432243,5173,Available,DINO
15432246,5173,Available,MARTIN
15432248,5173,Available,MARLOWE
15432249,8150,Available,Flash
15432250,1409,Available,Cricket
15432252,4878,Available,Bo
15432253,8150,Available,Cooper
15432255,1409,Available,Remington
15432258,4878,Available,Hank
15432260,1409,Available,Ridget
15432262,1409,Available,Tambi
15432264,1558,Available,PEONY
15432265,1900,Available,BELLA MORRIS
15432266,1900,Available,*TWIGS
15432267,1903,Available,DYNO
15432268,1907,Available,LIAM
15432269,1907,Available,LANDON
15432270,1907,Available,LANE
15432271,1907,Available,LOGAN
15432272,1914,Available,MOMMA
15432273,1915,Available,CHANCE
15432274,1915,Available,EVE
15432275,1919,Available,DULCE
15432276,1928,Available,IGOR
15432277,1931,Available,PRINCESS
15432278,1931,Available,CHARLIE
15432279,1931,Available,ROSCO
15432280,1931,Available,CHARMS
15432281,1933,Available,*SOPHIA
15432282,1933,Available,A502296
15432283,1936,Available,A600348
15432284,1936,Available,STELLA
15432285,1939,Available,SASHA
15432286,1942,Available,PHOEBE
15432287,1951,Available,AQUILES
15432288,1966,Available,GALLAGHER
15432289,1966,Available,A423106
15432292,1978,Available,*LENNY
15432293,2009,Available,MARSHMELLO
15432294,2009,Available,PENELOPE
15432295,2012,Available,JAZZY
15432296,2012,Available,JORDIE
15432297,2017,Available,NALA
15432299,2017,Available,CLAIRE
15432300,2017,Available,POOCHIE
15432301,2034,Available,BRAX
15432302,2034,Available,FREIDA
15432303,2051,Available,GUERA
15432304,2051,Available,LUNA
15432305,2051,Available,CINNABON
15432306,2051,Available,A332598
15432307,2051,Available,A332602
15432308,2051,Available,A332604
15432309,2051,Available,A332605
15432314,2083,Available,KITKAT
15432315,2083,Available,A550866
15432316,2083,Available,A550867
15432317,2083,Available,A550868
15432318,2083,Available,ZEUS
15432319,2083,Available,A550878
15432320,2083,Available,A550880
15432321,2083,Available,A550886
15432322,2098,Available,MICKEY
15432323,2098,Available,BB
15432324,2098,Available,BONNIE
15432325,2098,Available,RUSTY
15432326,2098,Available,DUSTY
15432327,2221,Available,SPIDER
15432328,2364,Available,DESMOND
15432329,2364,Available,BOOTSIE
15432330,2364,Available,SUGAR
15432331,2364,Available,GUS
15432332,2364,Available,SPARKY
15432333,2364,Available,SAGE
15432334,2835,Available,ELLE
15432335,2835,Available,JADE
15432336,2903,Available,*CATARINA
15432338,2950,Available,LANGSTON
15432339,3025,Available,WEDNESDAY
15432342,3025,Available,A1681680
15432343,3025,Available,MACK
15432344,3055,Available,BEAR
15432345,3055,Available,A567790
15432346,3055,Available,A567791
15432347,3055,Available,GINGER
15432348,3055,Available,A567797
15432349,3055,Available,A567798
15432350,3055,Available,SIMON
15432351,3055,Available,A567803
15432352,3100,Available,*BANE
15432353,3966,Available,STRAY
15432354,3966,Available,RYLIE
15432355,3966,Available,STRAY
15432356,3966,Available,ELEVEN
15432357,3966,Available,A1096655
15432358,3966,Available,GRACE VIRGINIA
15432359,3966,Available,STRAY
15432360,3966,Available,A1096659
15432361,3966,Available,CHIP
15432362,3966,Available,STRAY A1096661
15432363,3966,Available,STRAY
15432364,3966,Available,STRAY
15432365,3966,Available,MARLY
15432366,3966,Available,STRAY A1096665
15432367,3966,Available,BUNNY
15432368,4034,Available,DAGNY
15432369,4052,Available,A131966
15432370,4052,Available,A131967
15432371,4052,Available,A131968
15432372,4052,Available,A131969
15432373,4052,Available,A131970
15432375,4228,Available,A287665
15432376,4228,Available,DRIFT
15432377,4432,Available,SASSAFRASS
15432378,4433,Available,TATUM
15432379,4433,Available,ONYX
15432382,4481,Available,KATO
15432383,4481,Available,BELLA
15432384,4481,Available,RYAN
15432385,4767,Available,TED
15432386,5305,Available,A587967
15432390,5431,Available,LUCY
15432391,568,Available,DUSTIE
15432392,568,Available,TRIXIE
15432393,568,Available,UNKNOWN
15432394,5705,Available,BELLA
15432397,5751,Available,DORIS
15432399,614,Available,MAESTRO
15432400,614,Available,BIANCA
15432401,6240,Available,A503780
15432403,6650,Available,DOTTIE
15432404,6650,Available,REMI
15432405,6650,Available,ATLAS
15432406,6650,Available,KINGSLEY
15432407,6763,Available,SIMON
15432408,6816,Available,MOSBY
15432409,7003,Available,EVE
15432410,7003,Available,DOBBY
15432411,7003,Available,EVANS
15432413,7017,Available,MICHU
15432415,7832,Available,CHANCE
15432416,7832,Available,WOODY
15432417,7832,Available,RYKER
15432418,7832,Available,RAMSEY
15432419,8331,Available,MADONNA
15432420,8331,Available,MERCURY
15432421,8846,Available,TULIP
15432433,9430,Available,Demetrio
15432435,3368,Available,Wrigley
15432436,9430,Available,Wizzle
15432437,9430,Available,Bimble
15432439,9430,Available,Dingus
15432440,3365,Available,Mouse
15432441,8554,Available,Clementine
15432442,5413,Available,Lucious
15432443,5657,Available,Bandit
15432444,5657,Available,Sushi
15432445,5657,Available,Taylor
15432446,5136,Available,Mayra needs a foster
15432447,5136,Available,Roscoe needs a foster
15432448,9430,Available,Coqui
15432449,6935,Available,Baron
15432450,6935,Available,Bronson
15432451,3368,Available,Hiedi
15432452,7138,Available,Heidi
15432453,7138,Available,Lillian Gish
15432454,7138,Available,Mary Astor
15432455,7138,Available,Mary Pickford
15432459,6404,Available,Romeo and Ramona, sweet kittens!
15432461,9430,Available,Possum
15432462,3368,Available,Ruben
15432463,4781,Available,Kingston - Costa Mesa
15432466,7721,Available,Riddle - At the Shelter
15432472,9440,Available,S’mores
15432473,7721,Available,Meliea - At the Shelter
15432475,6744,Available,Frodo FJ
15432477,6744,Available,Frodo FJ
15432479,7975,Available,Niko
15432481,6744,Available,Frodo FJ
15432482,6744,Available,Frodo FJ
15432483,6744,Available,Frodo FJ
15432485,1333,Available,Ash
15432486,6744,Available,Frodo FJ
15432488,6744,Available,Frodo FJ
15432490,6744,Available,Frodo FJ
15432491,1333,Available,Siri
15432493,4850,Available,PEPSI COLA
15432494,1333,Available,Lacey
15432495,4850,Available,Coca Cola
15432496,1333,Available,Cagney
15432497,1333,Available,CeCe Dewitt
15432498,1333,Available,Schmidt
15432502,9430,Available,Rouge
15432506,6140,Available,Michelle
15432509,2366,Available,Atlas
15432510,2366,Available,Apollo
15432511,2366,Available,Rhea
15432514,2366,Available,Athena
15432515,2366,Available,Artemis
15432516,6744,Available,Licorice DD
15432517,1409,Available,Grayson
15432521,6552,Available,Artina (Siamese adult female)
15432523,4703,Available,Gordo
15432524,5147,Available,Zach
15432525,6744,Available,Licorice DD
15432526,6744,Available,Licorice DD
15432529,6744,Available,Licorice DD
15432530,6744,Available,Licorice DD
15432531,6744,Available,Licorice DD
15432532,6744,Available,Licorice DD
15432533,6744,Available,Licorice DD
15432534,6744,Available,Licorice DD
15432535,6744,Available,Licorice DD
15432536,7028,Available,Keiko and Bianca
15432537,6744,Available,Licorice DD
15432540,9440,Available,Velvet
15432542,5806,Available,Renly
15432543,1333,Available,Gumpy
15432544,1333,Available,Luca
15432545,5806,Available,Renly
15432546,5806,Available,Renly
15432547,6744,Available,Natty DD
15432548,4878,Available,Oliver and Ozzie
15432549,5806,Available,Renly
15432550,5806,Available,Renly
15432553,5806,Available,RENLY
15432554,8857,Available,Duke
15432555,1333,Available,Amina
15432558,1333,Available,Cali
15432560,6744,Available,Natty DD
15432561,4978,Available,Deposit
15432562,7028,Available,Sampson
15432563,1333,Available,Adah
15432564,4978,Available,Omari
15432565,1333,Available,Austin
15432566,1333,Available,Nova
15432567,1333,Available,Billie
15432568,1933,Available,*BEAVIS
15432569,1933,Available,*STANLEY
15432570,1936,Available,A601308
15432571,1936,Available,A601309
15432572,1939,Available,LUCY
15432574,1951,Available,DIAMOND
15432575,1951,Available,LILY
15432577,1953,Available,MAGGIE
15432579,1992,Available,MOKI
